MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1965,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1965,78915.22805
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1965,78915.22805
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1965,78915.22805
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1965,16869.61579
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1965,16869.61579
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1965,16869.61579
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1965,198.78496
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1965,110.69679
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1965,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1965,62569.79759
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1965,666.78989
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1965,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1965,146.73741
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1965,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1965,122512.6478
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1965,3263.95103
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1965,75736.32526
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1965,2485.62676
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1965,10.11317
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1965,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1965,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1965,226.34321
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1965,102075.5436
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1965,98621.07922
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1965,81204.3478
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1965,282127.3138
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1965,3045.90136
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1965,3223.68577
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1965,7159.57386
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1965,1977.85394
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1965,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1965,319051.8179
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1965,0.31192
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1965,222195.9139
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1965,129421.1785
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1965,129421.1785
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1965,92774.73545
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1965,92774.73545
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,1965,537.14172
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,1965,3923.0641
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,1965,174.62477
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,CA,1965,836.16743
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,CA,1965,6179.21881
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,CA,1965,19356.37397
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,CA,1965,17864.43418
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,CA,1965,16815.11625
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,CA,1965,10367.51482
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1965,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,CA,1965,873814.2928
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,CA,1965,6876.38633
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,CA,1965,11793.46434
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,CA,1965,2281.87268
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,CA,1965,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,CA,1965,16789.231
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,CA,1965,175469.836
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,CA,1965,528667.8017
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,CA,1965,567431.7423
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,CA,1965,109274.32
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,CA,1965,752461.6474
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,CA,1965,16789.231
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,CA,1965,524854.731
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,CA,1965,1813213.342
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,CA,1965,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,CA,1965,3192.78133
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,CA,1965,3192.78133
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,CA,1965,1835282.4
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,CA,1965,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,CA,1965,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,CA,1965,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,CA,1965,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,CA,1965,220730.0731
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,CA,1965,38982.11303
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,CA,1965,104299.752
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,CA,1965,74476.5384
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,CA,1965,108520.5634
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,CA,1965,17516.04997
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,CA,1965,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,CA,1965,0.0
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,CA,1965,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,CA,1965,2623.61216
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,CA,1965,0.0
