MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1998,23.57749
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1998,13592.78849
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1998,13592.78849
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1998,13592.78849
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1998,307.80336
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1998,307.80336
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1998,307.80336
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1998,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1998,198.37029
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1998,288570.0638
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1998,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1998,1574.17897
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1998,534746.1699
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1998,24.5176
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1998,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1998,54148.42883
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1998,805.25761
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1998,11043.02685
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1998,11.51253
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1998,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1998,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1998,2326.72885
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1998,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1998,25063.22473
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1998,21105.19214
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1998,15838.26857
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1998,62006.68544
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1998,4825.24804
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1998,6764.26855
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1998,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1998,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1998,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1998,2410.69316
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1998,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1998,12461.93725
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1998,12461.93725
