MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,2003,1991.58825
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,2003,92343.77999
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,2003,92343.77999
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,2003,92343.77999
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,2003,2581.39445
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,2003,2581.39445
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,2003,2581.39445
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,2003,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,2003,2350.33264
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,2003,1528775.616
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,2003,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,2003,72494.10925
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,2003,594734.1761
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,2003,351.19914
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,2003,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,2003,526662.6068
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,2003,15295.55441
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,2003,110730.9756
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,2003,1.27008
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,2003,1012.07051
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,2003,271.53979
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,2003,1947.1199
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,2003,307.08
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,2003,329920.7264
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,2003,356714.0057
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,2003,414062.6663
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,2003,1101004.478
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,2003,221187.6078
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,2003,252373.5949
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,2003,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,2003,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,2003,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,2003,9181.4559
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,2003,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,TX,2003,574566.6221
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,2003,574566.6221
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,TX,2003,574566.6221
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,2003,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,TX,2003,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,TX,2003,197.25794
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,TX,2003,1110.85398
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,TX,2003,103.68837
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,TX,2003,1759.54094
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,TX,2003,12452.09023
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,TX,2003,1505808.144
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,TX,2003,30784.33421
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,TX,2003,10114.65612
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,TX,2003,18173.14041
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,2003,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,TX,2003,1375226.522
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,TX,2003,922.04541
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,TX,2003,27304.57584
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,TX,2003,45452.69435
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,TX,2003,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,TX,2003,60103.47877
