MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1985,19.1509
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1985,9960.82466
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1985,9960.82466
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1985,9960.82466
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1985,477.8613
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1985,477.8613
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1985,477.8613
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1985,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1985,123.65824
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1985,266421.0278
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1985,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1985,1794.89847
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1985,420410.2525
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1985,34.87799
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1985,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1985,25666.02291
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1985,1861.90591
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1985,15115.93855
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1985,85.76456
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1985,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1985,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1985,492.44744
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1985,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1985,15913.58506
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1985,14026.12125
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1985,10571.76127
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1985,40511.46758
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1985,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1985,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1985,374.8692
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1985,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1985,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1985,1336.18175
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1985,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1985,15669.6907
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1985,5115.79248
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,1985,5115.79248
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1985,10553.89822
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,1985,10553.89822
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,1985,345.18728
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,1985,503.80876
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,1985,231.24982
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,1985,342.12715
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,1985,1692.98751
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,NM,1985,1610.78593
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,NM,1985,7170.82142
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,NM,1985,1177.48475
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,NM,1985,653.05876
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1985,-1001.03632
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,NM,1985,91563.89207
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,NM,1985,594.41813
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,NM,1985,1895.16599
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,NM,1985,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,NM,1985,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,NM,1985,28249.7097
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1985,18204.66735
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,NM,1985,28498.80092
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1985,63475.3548
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,NM,1985,50817.05655
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,NM,1985,1063631.682
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,NM,1985,28249.7097
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,NM,1985,23882.6784
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,NM,1985,162311.5483
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,NM,1985,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,NM,1985,0.0
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,NM,1985,0.0
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,NM,1985,455474.0
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,NM,1985,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,NM,1985,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,NM,1985,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,NM,1985,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,NM,1985,0.0
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,NM,1985,22.67149
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,NM,1985,255.08245
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,NM,1985,4907.53211
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,NM,1985,5960.0484
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,NM,1985,0.0
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,NM,1985,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,NM,1985,-1675.71882
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,NM,1985,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,NM,1985,0.0
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,NM,1985,0.0
