MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1980,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,1980,72373.22122
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,1980,72373.22122
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,1980,72373.22122
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,1980,6380.28325
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,1980,6380.28325
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,1980,6380.28325
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,1980,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,1980,12.00839
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,1980,670790.7076
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,1980,26477.6035
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,1980,36861.10972
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,1980,385040.8211
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,1980,3.1921
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,1980,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,1980,281268.2586
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,1980,16555.17442
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,1980,117957.8123
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,1980,46.81564
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,1980,1982.16387
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,1980,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,1980,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,1980,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,1980,150339.544
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,1980,266784.28
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,1980,195091.336
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,1980,612215.16
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1980,195630.5099
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1980,353859.602
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,1980,26302.81608
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,1980,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,1980,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,1980,10171.1505
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,1980,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,TX,1980,173277.1752
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,1980,137235.1301
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,TX,1980,137235.1301
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,1980,36042.04518
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,TX,1980,36042.04518
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,TX,1980,18433.17
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,TX,1980,67507.02
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,TX,1980,1122.66
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,TX,1980,2383.84165
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,TX,1980,6174.93666
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,TX,1980,668448.1052
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,TX,1980,20326.93747
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,TX,1980,11580.36138
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,TX,1980,20806.59288
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1980,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,TX,1980,930976.4723
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,TX,1980,17331.74142
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,TX,1980,2470.2358
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,TX,1980,97865.33799
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,TX,1980,83814.51388
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,TX,1980,108059.8821
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,TX,1980,173711.6261
