MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1984,0.40753
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1984,12612.77405
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1984,12612.77405
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1984,12612.77405
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1984,419.36129
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1984,419.36129
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1984,419.36129
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1984,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1984,128.24019
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1984,251086.4393
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1984,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1984,1623.25816
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1984,397916.6616
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1984,30.081
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1984,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1984,23149.99821
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1984,2243.45774
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1984,11420.72847
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1984,78.09985
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1984,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1984,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1984,495.92297
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1984,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1984,15714.3925
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1984,11586.26488
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1984,10370.02336
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1984,37670.68074
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1984,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1984,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1984,329.56932
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1984,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1984,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1984,979.20936
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1984,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1984,16377.33127
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1984,5676.03384
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,1984,5676.03384
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1984,10701.29743
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,1984,10701.29743
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,1984,823.09689
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,1984,381.64583
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,1984,267.70565
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,1984,296.03704
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,1984,479.27138
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,NM,1984,17767.97443
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,NM,1984,2030.00285
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,NM,1984,1263.44097
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,NM,1984,700.73197
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1984,-320.07102
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,NM,1984,90044.51015
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,NM,1984,499.87664
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,NM,1984,1103.62851
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,NM,1984,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,NM,1984,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,NM,1984,9891.74574
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1984,24357.32262
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,NM,1984,30686.85661
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1984,75767.0148
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,NM,1984,53775.68652
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,NM,1984,1104683.536
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,NM,1984,9891.74574
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,NM,1984,29077.63524
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,NM,1984,169780.7518
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,NM,1984,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,NM,1984,0.0
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,NM,1984,0.0
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,NM,1984,460148.8
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,NM,1984,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,NM,1984,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,NM,1984,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,NM,1984,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,NM,1984,1.03503
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,NM,1984,2598.26269
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,NM,1984,555.80224
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,NM,1984,11224.17733
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,NM,1984,5503.65906
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,NM,1984,0.0
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,NM,1984,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,NM,1984,-1525.5629
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,NM,1984,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,NM,1984,0.0
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,NM,1984,0.0
