MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,2001,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,2001,17038.8181
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,2001,17038.8181
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,2001,17038.8181
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,2001,966.39487
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,2001,966.39487
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,2001,966.39487
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,2001,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,2001,10.65448
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,2001,409292.9084
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,2001,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,2001,14718.3415
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,2001,293303.2569
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,2001,1.31694
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,2001,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,2001,93464.47352
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,2001,4460.87587
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,2001,25267.94782
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,2001,37.94586
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,2001,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,2001,187.50305
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,2001,2010.68984
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,2001,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,2001,84267.48103
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,2001,38817.45735
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,2001,89394.98686
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,2001,212479.9253
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,2001,609.60065
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,2001,817.94446
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,2001,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,2001,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,2001,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,2001,78774.29715
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,2001,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,2001,56210.6274
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,2001,56210.6274
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,2001,56210.6274
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,2001,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,AZ,2001,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,AZ,2001,18.20569
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,AZ,2001,8.04902
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,AZ,2001,4.79875
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,AZ,2001,41.84806
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,AZ,2001,1215.0526
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,AZ,2001,899.7718
