MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1989,15.26505
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1989,99513.65754
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1989,99513.65754
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1989,99513.65754
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1989,6575.02464
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1989,6575.02464
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1989,6575.02464
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1989,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1989,194.4192
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1989,8508.00103
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1989,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1989,57672.53559
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1989,492.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1989,51.68105
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1989,48658.984
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1989,342517.6048
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1989,27197.73368
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1989,95876.08498
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1989,1418.83702
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1989,1906.38335
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1989,16330.43592
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1989,3703.1042
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1989,938.36653
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1989,286337.0719
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1989,189693.3951
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1989,219552.6498
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1989,696521.4832
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1989,9270.39824
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1989,13012.83814
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1989,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1989,142696.9078
