MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1970,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1970,80189.82455
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1970,80189.82455
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1970,80189.82455
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1970,11023.92457
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1970,11023.92457
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1970,11023.92457
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1970,86.0236
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1970,1055.23616
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1970,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1970,59012.96564
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1970,314.25148
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1970,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1970,1343.02786
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1970,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1970,171533.5556
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1970,3825.16263
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1970,49569.22525
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1970,2913.01144
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1970,36.7152
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1970,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1970,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1970,221.78
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1970,138644.2384
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1970,143881.208
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1970,122071.0216
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1970,404818.2481
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1970,9273.68365
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1970,5631.93905
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1970,10135.37022
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1970,5511.2704
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1970,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1970,399627.9851
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1970,0.06296
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1970,332940.6112
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1970,246697.1837
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1970,246697.1837
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1970,86243.4275
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1970,86243.4275
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,1970,2891.69915
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,1970,1860.88776
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,1970,940.09139
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,CA,1970,1154.383
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,CA,1970,5903.80427
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,CA,1970,34568.39007
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,CA,1970,17068.19686
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,CA,1970,14900.0831
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,CA,1970,9159.61858
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1970,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,CA,1970,1106498.658
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,CA,1970,7782.69546
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,CA,1970,10198.97507
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,CA,1970,2654.07435
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,CA,1970,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,CA,1970,17869.516
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,CA,1970,221282.03
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,CA,1970,670628.8941
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,CA,1970,749133.662
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,CA,1970,97093.426
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,CA,1970,739623.6843
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,CA,1970,17869.516
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,CA,1970,582381.376
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,CA,1970,2241295.478
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,CA,1970,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,CA,1970,34375.38659
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,CA,1970,34375.38659
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,CA,1970,2158707.8
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,CA,1970,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,CA,1970,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,CA,1970,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,CA,1970,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,CA,1970,175923.2444
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,CA,1970,54265.91641
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,CA,1970,135729.8167
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,CA,1970,76206.97221
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,CA,1970,132222.0514
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,CA,1970,18728.6572
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,CA,1970,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,CA,1970,0.0
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,CA,1970,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,CA,1970,2529.73077
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,CA,1970,0.0
