MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1962,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1962,6688.73609
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1962,6688.73609
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1962,6688.73609
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1962,1451.50843
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1962,1451.50843
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1962,1451.50843
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1962,4.51611
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1962,284.82061
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1962,622.50676
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1962,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1962,1128.98952
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1962,12664.20572
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1962,409.86369
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1962,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1962,13866.04908
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1962,500.51371
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1962,6070.86451
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1962,13.3855
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1962,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1962,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1962,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1962,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1962,3955.31323
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1962,6041.46804
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1962,3455.70431
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1962,13452.48558
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1962,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1962,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1962,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1962,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1962,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1962,672.22786
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1962,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1962,13787.58903
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1962,992.58685
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,1962,992.58685
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1962,12795.00218
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,1962,12795.00218
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,1962,5.42409
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,1962,712.22849
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,1962,20.70809
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,1962,585.38672
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,1962,1394.04844
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,NM,1962,4424.63233
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,NM,1962,5904.63457
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,NM,1962,1473.09055
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,NM,1962,397.50065
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1962,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,NM,1962,51059.99039
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,NM,1962,275.33794
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,NM,1962,1385.74256
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,NM,1962,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,NM,1962,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,NM,1962,26302.455
