MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1969,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1969,86848.51496
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1969,86848.51496
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1969,86848.51496
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1969,11905.41663
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1969,11905.41663
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1969,11905.41663
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1969,90.78755
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1969,992.98685
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1969,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1969,57288.84875
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1969,394.22486
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1969,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1969,1263.80136
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1969,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1969,169638.7787
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1969,3559.13325
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1969,50063.80666
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1969,2710.41962
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1969,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1969,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1969,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1969,221.78
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1969,129216.0328
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1969,135681.1757
