MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,2005,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,2005,30780.24887
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,2005,30780.24887
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,2005,30780.24887
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,2005,946.61716
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,2005,946.61716
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,2005,946.61716
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,2005,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,2005,23.61418
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,2005,412493.3307
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,2005,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,2005,15925.80728
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,2005,263426.4922
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,2005,2.05331
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,2005,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,2005,119155.8868
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,2005,2753.84756
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,2005,28662.74058
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,2005,18.57738
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,2005,611.75778
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,2005,351.8251
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,2005,13745.76401
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,2005,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,2005,93722.00679
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,2005,38824.0971
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,2005,104214.9167
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,2005,236761.0206
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,2005,862.65643
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,2005,874.15897
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,2005,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,2005,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,2005,0.0
