MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,2001,1614.17766
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,2001,77777.15837
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,2001,77777.15837
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,2001,77777.15837
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,2001,2361.99807
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,2001,2361.99807
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,2001,2361.99807
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,2001,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,2001,386.37277
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,2001,1417078.976
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,2001,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,2001,75463.52274
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,2001,578695.5622
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,2001,47.75403
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,2001,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,2001,535578.5071
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,2001,21127.4819
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,2001,121715.081
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,2001,5.35451
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,2001,9.68667
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,2001,12.29685
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,2001,5488.37994
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,2001,115.60194
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,2001,349590.4697
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,2001,335087.0881
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,2001,400373.562
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,2001,1085166.722
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,2001,178159.4426
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,2001,239049.1771
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,2001,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,2001,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,2001,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,2001,12403.03056
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,2001,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,TX,2001,639833.9591
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,2001,639833.9591
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,TX,2001,639833.9591
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,2001,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,TX,2001,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,TX,2001,473.93602
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,TX,2001,2616.014
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,TX,2001,326.65613
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,TX,2001,2117.0657
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,TX,2001,12102.89699
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,TX,2001,1359047.77
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,TX,2001,39840.86686
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,TX,2001,11071.68127
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,TX,2001,19892.64044
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,2001,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,TX,2001,1311586.569
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,TX,2001,918.67998
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,TX,2001,24133.39459
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,TX,2001,45074.13104
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,TX,2001,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,TX,2001,73004.11582
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,TX,2001,175921.9367
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,TX,2001,1551626.846
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,TX,2001,2375970.09
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,TX,2001,298034.3258
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,TX,2001,7172333.485
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,TX,2001,71248.1737
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,TX,2001,213391.3166
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,TX,2001,4389907.652
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,TX,2001,1755.94212
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,TX,2001,398534.7783
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,TX,2001,398534.7783
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,TX,2001,2951557.721
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,TX,2001,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,TX,2001,12356.33844
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,TX,2001,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,TX,2001,94968.94998
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,TX,2001,101160.6456
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,TX,2001,70.15808
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,TX,2001,3876.96657
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,TX,2001,3262.85404
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,TX,2001,389830.3719
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,TX,2001,6263.49624
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,TX,2001,-0.05167
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,TX,2001,-20047.71965
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,TX,2001,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,TX,2001,2091.11067
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,TX,2001,12270.54083
