MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1991,-0.05396
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1991,14472.4881
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1991,14472.4881
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1991,14472.4881
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1991,950.18822
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1991,950.18822
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1991,950.18822
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1991,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1991,5.14821
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1991,333518.0754
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1991,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1991,13736.98615
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1991,290251.0552
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1991,1.1301
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1991,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1991,42088.02589
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1991,1757.40466
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1991,15172.15027
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1991,29.42475
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1991,7.42792
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1991,370.46472
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1991,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1991,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1991,53916.24999
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1991,35501.75423
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1991,53368.79459
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1991,142786.7988
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1991,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1991,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,1991,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,1991,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,1991,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,1991,70292.09544
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,1991,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,1991,53729.18179
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1991,37689.75175
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,1991,37689.75175
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1991,16039.43004
