MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1961,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1961,6274.82747
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1961,6274.82747
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1961,6274.82747
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1961,2323.87083
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1961,2323.87083
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1961,2323.87083
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1961,0.94946
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1961,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1961,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1961,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1961,209.71986
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1961,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1961,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1961,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1961,9824.35902
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1961,600.03296
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1961,7421.57681
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1961,267.87626
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1961,48.54491
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1961,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1961,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1961,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1961,10054.14722
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1961,6699.79638
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1961,5976.69804
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1961,22730.64164
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1961,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1961,0.0
