MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1998,474.99075
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1998,103333.9789
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1998,103333.9789
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1998,103333.9789
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1998,2899.15444
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1998,2899.15444
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1998,2899.15444
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1998,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1998,2426.33481
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1998,20082.00199
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1998,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1998,43348.35621
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1998,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1998,299.88408
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1998,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1998,364379.2032
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1998,15478.87683
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1998,74843.59374
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1998,983.39374
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1998,6716.78814
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1998,4612.54973
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1998,5587.63239
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1998,1776.40031
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1998,338017.1358
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1998,210318.065
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1998,256601.1046
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1998,806712.7056
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1998,4783.97347
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1998,6706.40789
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1998,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1998,130926.2578
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1998,119.00919
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1998,505123.9862
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1998,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1998,598082.7976
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1998,598082.7976
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1998,598082.7976
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1998,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1998,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,1998,359.44778
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,1998,986.266
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,1998,1344.43496
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,CA,1998,2421.03443
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,CA,1998,6656.4871
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,CA,1998,11201.99578
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,CA,1998,19244.24089
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,CA,1998,17829.65981
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,CA,1998,13372.24488
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1998,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,CA,1998,1701354.201
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,CA,1998,1301.50291
