MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1976,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1976,13486.38673
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1976,13486.38673
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1976,13486.38673
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1976,1700.67009
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1976,1700.67009
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1976,1700.67009
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1976,0.59845
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1976,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1976,132654.4303
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1976,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1976,7304.87572
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1976,230085.3746
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1976,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1976,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1976,29376.36494
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1976,2791.7746
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1976,19039.92091
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1976,1246.34834
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1976,130.99924
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1976,63.3506
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1976,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1976,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1976,26020.17131
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1976,24578.29082
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1976,24903.01086
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1976,75501.47299
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1976,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1976,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,1976,33.00018
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,1976,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,1976,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,1976,78444.7752
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,1976,167.42022
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,1976,36798.14488
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1976,19420.79765
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,1976,19420.79765
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1976,17377.34723
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,AZ,1976,17377.34723
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,AZ,1976,164.34149
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,AZ,1976,899.38339
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,AZ,1976,911.34948
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,AZ,1976,185.7161
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,AZ,1976,464.06285
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,AZ,1976,1292.23381
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,AZ,1976,1453.55224
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,AZ,1976,1795.75765
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,AZ,1976,1383.61658
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1976,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,AZ,1976,149068.9931
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,AZ,1976,954.33174
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,AZ,1976,1974.73161
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,AZ,1976,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,AZ,1976,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,AZ,1976,16119.41399
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1976,38552.99047
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1976,26089.89434
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1976,57191.35784
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,AZ,1976,0.0
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,AZ,1976,275.624
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,AZ,1976,16119.41399
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1976,42227.60023
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,AZ,1976,180180.8666
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,AZ,1976,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,AZ,1976,0.0
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,AZ,1976,0.0
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,AZ,1976,3010.2
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,AZ,1976,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,AZ,1976,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,AZ,1976,0.0
