MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,2009,-87.47043
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,2009,71557.59172
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,2009,71557.59172
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,2009,71557.59172
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,2009,1438.95234
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,2009,1438.95234
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,2009,1438.95234
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,2009,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,2009,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,2009,21084.62943
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,2009,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,2009,31318.46832
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,2009,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,2009,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,2009,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,2009,439280.6701
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,2009,22615.49592
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,2009,61774.31658
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,2009,2320.12127
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,2009,1769.08106
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,2009,10396.86898
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,2009,81718.30252
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,2009,2880.84714
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,2009,413211.6487
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,2009,163213.5386
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,2009,306393.2872
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,2009,885699.3217
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,2009,3841.06541
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,2009,3457.72949
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,2009,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,2009,125443.1621
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,2009,3.21758
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,2009,272184.017
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,2009,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,2009,555575.4421
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,2009,555575.4421
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,2009,555575.4421
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,2009,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,2009,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,2009,107.20904
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,2009,58.25154
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,2009,977.00524
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,CA,2009,3604.91824
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,CA,2009,7388.21586
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,CA,2009,21979.17714
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,CA,2009,27962.09923
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,CA,2009,12571.37771
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,CA,2009,9428.53328
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,2009,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,CA,2009,1845557.984
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,CA,2009,1404.64156
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,CA,2009,19578.41992
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,CA,2009,1235.88293
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,CA,2009,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,CA,2009,19952.36172
