MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,2000,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,2000,22751.66257
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,2000,22751.66257
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,2000,22751.66257
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,2000,1028.41314
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,2000,1028.41314
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,2000,1028.41314
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,2000,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,2000,0.50805
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,2000,416851.01
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,2000,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,2000,15958.46455
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,2000,286772.3142
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,2000,0.06279
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,2000,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,2000,84310.20095
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,2000,5052.70105
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,2000,24591.63439
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,2000,23.01312
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,2000,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,2000,161.1044
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,2000,1452.91126
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,2000,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,2000,82948.89657
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,2000,40859.16403
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,2000,84767.65294
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,2000,208575.7135
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,2000,3081.85614
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,2000,3627.47436
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,2000,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,2000,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,2000,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,2000,85221.35742
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,2000,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,2000,59155.74476
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,2000,59155.74476
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,2000,59155.74476
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,2000,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,AZ,2000,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,AZ,2000,15.27407
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,AZ,2000,7.56372
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,AZ,2000,8.271
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,AZ,2000,82.83133
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,AZ,2000,1283.59063
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,AZ,2000,600.95282
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,AZ,2000,4020.50287
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,AZ,2000,2195.55814
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,AZ,2000,1673.61667
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,2000,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,AZ,2000,292050.8227
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,AZ,2000,190.77499
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,AZ,2000,1764.48445
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,AZ,2000,598.78876
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,AZ,2000,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,AZ,2000,21666.64494
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,2000,32461.35878
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,AZ,2000,97449.28996
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,2000,21470.29999
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,AZ,2000,36.62074
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,AZ,2000,373.11323
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,AZ,2000,20864.80235
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,AZ,2000,35089.46117
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,AZ,2000,208137.0766
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,AZ,2000,801.8426
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,AZ,2000,316838.975
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,AZ,2000,316838.975
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,AZ,2000,342.2
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,AZ,2000,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,AZ,2000,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,AZ,2000,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,AZ,2000,1723.73554
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,AZ,2000,0.0
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,AZ,2000,0.0
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,AZ,2000,286.45458
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,AZ,2000,144.95351
