MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1997,2363.41111
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,1997,69738.8638
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,1997,69738.8638
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,1997,69738.8638
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,1997,3319.64178
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,1997,3319.64178
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,1997,3319.64178
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,1997,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,1997,1.58979
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,1997,1449080.887
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,1997,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,1997,74118.57257
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,1997,687914.135
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,1997,0.19643
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,1997,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,1997,427694.6196
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,1997,14041.54561
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,1997,127528.3799
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,1997,1.06376
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,1997,3765.24436
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,1997,1795.34322
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,1997,3709.12188
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,1997,63.38633
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,1997,290573.5783
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,1997,342662.5879
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,1997,344932.8201
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,1997,978232.3727
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1997,224070.1254
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1997,359782.3132
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,1997,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,1997,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,1997,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,1997,18288.92975
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,1997,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,TX,1997,599045.9414
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,1997,598765.5899
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,TX,1997,598765.5899
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,1997,280.35144
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,TX,1997,280.35144
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,TX,1997,215.05
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,TX,1997,1597.56746
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,TX,1997,253.95244
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,TX,1997,889.57267
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,TX,1997,3472.65785
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,TX,1997,1607992.665
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,TX,1997,11431.45317
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,TX,1997,11597.62831
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,TX,1997,20837.61663
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1997,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,TX,1997,1149980.967
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,TX,1997,848.84989
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,TX,1997,22081.41474
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,TX,1997,40834.61462
