MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1978,17829.46339
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1978,17829.46339
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1978,17829.46339
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1978,1724.15869
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1978,1724.15869
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1978,1724.15869
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1978,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1978,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1978,150820.3471
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1978,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1978,9159.21469
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1978,199922.551
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1978,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1978,37918.44755
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1978,4188.44901
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1978,32857.34994
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1978,1869.87387
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1978,122.41778
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1978,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1978,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1978,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1978,28005.696
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1978,25344.336
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1978,28633.504
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1978,81983.536
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1978,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1978,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,1978,41.9415
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,1978,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,1978,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,1978,72628.46527
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,1978,112.33396
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,1978,40986.72676
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1978,22873.91666
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,1978,22873.91666
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1978,18112.8101
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,AZ,1978,18112.8101
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,AZ,1978,174.33521
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,AZ,1978,1688.22481
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,AZ,1978,966.76919
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,AZ,1978,389.1242
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,AZ,1978,579.29001
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,AZ,1978,1403.88117
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,AZ,1978,1814.47042
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,AZ,1978,2258.05039
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,AZ,1978,1721.25288
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,AZ,1978,167576.5856
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,AZ,1978,848.28071
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,AZ,1978,1937.2731
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,AZ,1978,16161.6785
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1978,31504.35662
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1978,57859.15918
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1978,48768.33082
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,AZ,1978,0.0
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,AZ,1978,304.5042
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,AZ,1978,16161.6785
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1978,32073.0773
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,AZ,1978,186366.0558
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,AZ,1978,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,AZ,1978,0.0
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,AZ,1978,0.0
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,AZ,1978,2424.4
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,AZ,1978,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,AZ,1978,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1978,0.0
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1978,1916.28382
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,AZ,1978,27858.00506
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,AZ,1978,1405.94018
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,AZ,1978,419.93586
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,AZ,1978,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,AZ,1978,0.0
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,AZ,1978,0.0
