MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1960,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1960,70774.23143
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1960,70774.23143
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1960,70774.23143
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1960,27172.79566
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1960,27172.79566
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1960,27172.79566
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1960,587.18034
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1960,64.01328
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1960,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1960,34469.90567
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1960,689.85054
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1960,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1960,92.11693
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1960,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1960,89199.97454
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1960,3709.55281
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1960,58992.27334
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1960,2824.97006
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1960,1363.42483
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1960,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1960,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1960,224.51516
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1960,75197.43435
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1960,68889.26948
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1960,51094.09266
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1960,195405.3117
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1960,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1960,0.0
