MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1968,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,1968,61556.25906
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,1968,61556.25906
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,1968,61556.25906
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,1968,11221.48194
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,1968,11221.48194
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,1968,11221.48194
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,1968,34.46481
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,1968,17.32904
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,1968,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,1968,23038.86442
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,1968,1883.45462
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,1968,28838.62689
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,1968,22.05503
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,1968,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,1968,102860.2292
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,1968,2583.94245
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,1968,28200.40899
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,1968,418.60431
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,1968,384.72006
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,1968,41.9403
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,1968,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,1968,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,1968,64157.77743
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,1968,114638.1264
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,1968,86202.83226
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,1968,264998.736
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1968,93917.29558
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1968,51493.71298
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,1968,15953.42922
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,1968,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,1968,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,1968,13790.12914
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,1968,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,TX,1968,133916.7054
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,1968,72783.36488
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,TX,1968,72783.36488
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,1968,61133.34054
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,TX,1968,61133.34054
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,TX,1968,19174.02173
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,TX,1968,20140.87058
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,TX,1968,177.15841
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,TX,1968,20808.38727
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,TX,1968,14635.07097
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,TX,1968,408274.5203
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,TX,1968,48176.3924
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,TX,1968,11052.19437
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,TX,1968,13764.59647
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1968,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,TX,1968,653341.6829
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,TX,1968,3928.26369
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,TX,1968,10062.27641
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,TX,1968,33274.25159
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,TX,1968,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,TX,1968,88299.546
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,TX,1968,144740.796
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,TX,1968,883973.1916
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,TX,1968,2500035.456
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,TX,1968,738765.36
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,TX,1968,8408696.97
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,TX,1968,88299.546
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,TX,1968,219809.994
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,TX,1968,3836858.984
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,TX,1968,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,TX,1968,0.0
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,TX,1968,0.0
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,TX,1968,6573604.0
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,TX,1968,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,TX,1968,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,TX,1968,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,TX,1968,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,TX,1968,74619.20438
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,TX,1968,413.82669
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,TX,1968,307.9687
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,TX,1968,12274.61337
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,TX,1968,242763.0924
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,TX,1968,7707.42298
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,TX,1968,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,TX,1968,0.0
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,TX,1968,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,TX,1968,410.14491
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,TX,1968,0.0
