MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1978,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1978,9501.10322
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1978,9501.10322
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1978,9501.10322
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1978,412.15592
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1978,412.15592
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1978,412.15592
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1978,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1978,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1978,144024.9907
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1978,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1978,1713.14979
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1978,232635.8385
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1978,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1978,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1978,35858.31141
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1978,1622.14833
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1978,17741.54915
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1978,43.38198
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1978,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1978,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1978,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1978,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1978,10768.272
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1978,9024.74
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1978,7673.588
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1978,27466.6
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1978,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1978,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1978,741.87564
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1978,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1978,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1978,311.77285
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1978,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1978,12805.02927
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1978,5153.92811
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,1978,5153.92811
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1978,7651.10116
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,1978,7651.10116
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,1978,55.88125
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,1978,4215.77331
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,1978,213.34345
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,1978,808.81168
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,1978,927.08057
