MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1981,37.85288
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1981,7721.65909
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1981,7721.65909
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1981,7721.65909
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1981,686.83997
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1981,686.83997
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1981,686.83997
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1981,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1981,82.06126
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1981,194110.4362
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1981,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1981,2722.97344
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1981,355601.963
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1981,18.01333
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1981,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1981,47378.33732
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1981,3969.01805
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1981,20466.88386
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1981,104.60075
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1981,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1981,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1981,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1981,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1981,11257.71316
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1981,10960.7941
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1981,8036.48832
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1981,30254.99558
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1981,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1981,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1981,313.09554
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1981,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1981,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1981,919.63403
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1981,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1981,13908.94932
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1981,4208.08434
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,1981,4208.08434
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1981,9700.86498
