MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1981,716.80045
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1981,65241.51341
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1981,65241.51341
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1981,65241.51341
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1981,666.29885
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1981,666.29885
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1981,666.29885
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1981,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1981,37.76308
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1981,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1981,38726.09353
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1981,39628.4023
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1981,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1981,8.28937
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1981,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1981,261722.7471
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1981,21745.33773
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1981,103304.882
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1981,418.40305
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1981,120.32077
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1981,148.62672
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1981,1422.17999
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1981,798.58884
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1981,231439.5904
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1981,169069.0902
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1981,180145.6808
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1981,581452.9501
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1981,10509.38943
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1981,17359.85437
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1981,5928.92592
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1981,59437.46184
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1981,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1981,311123.9805
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1981,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1981,331258.1018
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1981,268547.9493
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1981,268632.9993
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1981,62710.15247
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1981,62710.15247
