MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1969,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1969,18102.82252
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1969,18102.82252
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1969,18102.82252
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1969,2168.1322
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1969,2168.1322
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1969,2168.1322
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1969,0.07319
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1969,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1969,8337.76454
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1969,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1969,43.60929
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1969,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1969,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1969,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1969,17442.32239
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1969,1408.39914
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1969,7903.33897
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1969,628.75988
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1969,150.35967
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1969,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1969,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1969,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1969,14687.83771
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1969,14428.25957
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1969,13353.2032
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1969,42469.30048
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1969,0.0
