MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,2003,884.51889
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,2003,90543.81675
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,2003,90543.81675
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,2003,90543.81675
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,2003,3033.03487
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,2003,3033.03487
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,2003,3033.03487
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,2003,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,2003,4.6194
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,2003,21714.99713
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,2003,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,2003,47748.8623
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,2003,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,2003,0.69039
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,2003,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,2003,634385.435
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,2003,10154.92107
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,2003,60767.14193
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,2003,681.85376
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,2003,76.80412
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,2003,14154.34421
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,2003,50006.70819
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,2003,2759.69725
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,2003,373879.0237
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,2003,170289.2419
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,2003,282943.1674
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,2003,829871.1302
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,2003,13788.5804
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,2003,15732.67883
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,2003,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,2003,132946.2349
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,2003,9.36027
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,2003,372463.0092
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,2003,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,2003,565418.4775
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,2003,565418.4775
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,2003,565418.4775
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,2003,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,2003,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,2003,268.19962
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,2003,232.05189
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,2003,1109.3173
