MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,2007,12.57906
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,2007,15601.94413
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,2007,15601.94413
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,2007,15601.94413
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,2007,231.56413
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,2007,231.56413
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,2007,231.56413
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,2007,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,2007,64.51865
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,2007,294112.483
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,2007,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,2007,1882.48955
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,2007,455522.13
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,2007,7.16874
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,2007,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,2007,75974.66032
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,2007,1101.23064
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,2007,13546.13653
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,2007,21.12955
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,2007,209.85506
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,2007,125.68443
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,2007,1307.70434
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,2007,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,2007,30474.66014
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,2007,23708.00563
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,2007,21793.68256
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,2007,75976.34833
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,2007,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,2007,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,2007,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,2007,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,2007,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,2007,2648.69455
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,2007,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,2007,11019.32986
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,2007,11019.32986
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,2007,11019.32986
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,2007,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,2007,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,2007,9.23144
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,2007,5.09965
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,2007,14.94964
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,2007,141.2819
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,2007,1450.82469
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,NM,2007,18462.45764
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,NM,2007,6185.09481
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,NM,2007,1145.97192
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,NM,2007,635.58107
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,2007,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,NM,2007,116921.5969
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,NM,2007,107.52941
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,NM,2007,2670.35537
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,NM,2007,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,NM,2007,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,NM,2007,14105.74648
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,NM,2007,25627.63012
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,NM,2007,62140.4843
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,NM,2007,104204.2928
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,NM,2007,85637.0375
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,NM,2007,1703582.768
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,NM,2007,13847.21381
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,NM,2007,34482.19898
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,NM,2007,240560.6914
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,NM,2007,258.53268
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,NM,2007,0.0
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,NM,2007,0.0
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,NM,2007,341219.8
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,NM,2007,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,NM,2007,0.0
