MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1974,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1974,79024.01439
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1974,79024.01439
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1974,79024.01439
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1974,9987.76725
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1974,9987.76725
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1974,9987.76725
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1974,27.74433
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1974,19.75136
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1974,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1974,59760.46481
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1974,852.91196
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1974,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1974,9.29474
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1974,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1974,185015.5866
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1974,4161.91893
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1974,62232.74636
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1974,3169.46457
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1974,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1974,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1974,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1974,527.06529
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1974,156782.1814
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1974,146051.5028
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1974,145122.8792
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1974,448483.6286
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1974,10019.5747
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1974,10103.05213
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1974,10837.75476
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1974,25610.42511
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1974,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1974,484739.6517
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1974,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1974,336720.2828
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1974,259730.332
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1974,260631.862
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1974,76989.95077
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1974,76989.95077
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,1974,3817.04304
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,1974,6503.16341
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,1974,1240.92072
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,CA,1974,1483.55823
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,CA,1974,4520.94173
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,CA,1974,56689.41819
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,CA,1974,13070.27114
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,CA,1974,14831.44713
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,CA,1974,13571.79
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1974,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,CA,1974,1221653.27
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,CA,1974,8424.74422
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,CA,1974,6837.24954
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,CA,1974,4338.95405
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,CA,1974,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,CA,1974,20020.5213
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,CA,1974,241376.2508
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,CA,1974,312293.8452
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,CA,1974,752062.4024
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,CA,1974,75564.2126
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,CA,1974,419143.6819
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,CA,1974,20020.5213
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,CA,1974,611387.4869
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,CA,1974,1937139.683
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,CA,1974,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,CA,1974,41276.82675
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,CA,1974,41276.82675
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,CA,1974,1873417.4
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,CA,1974,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,CA,1974,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,CA,1974,1020.72319
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,CA,1974,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,CA,1974,108052.6704
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,CA,1974,46281.39459
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,CA,1974,407809.4048
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,CA,1974,60280.76613
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,CA,1974,132483.7301
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,CA,1974,21569.82422
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,CA,1974,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,CA,1974,0.0
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,CA,1974,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,CA,1974,3287.43727
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,CA,1974,0.0
