MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1998,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1998,26355.45472
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1998,26355.45472
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1998,26355.45472
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1998,964.59875
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1998,964.59875
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1998,964.59875
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1998,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1998,6.56647
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1998,373334.9337
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1998,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1998,13427.36376
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1998,247729.3654
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1998,0.81153
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1998,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1998,80413.76956
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1998,6533.42194
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1998,21086.90676
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1998,26.06146
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1998,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1998,13.648
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1998,1468.49397
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1998,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1998,73983.79833
