MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1970,8017.62681
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1970,8017.62681
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1970,8017.62681
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1970,561.80348
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1970,561.80348
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1970,561.80348
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1970,0.36975
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1970,8.23703
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1970,99129.75855
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1970,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1970,231.57236
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1970,137697.516
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1970,10.48329
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1970,18396.08203
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1970,662.91413
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1970,12387.8033
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1970,17.72868
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1970,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1970,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1970,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1970,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1970,7561.62663
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1970,6521.88105
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1970,5032.40316
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1970,19115.91084
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1970,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1970,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1970,257.2701
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1970,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1970,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1970,690.03297
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1970,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1970,17027.29147
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1970,6676.7504
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,1970,6676.7504
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1970,10350.54107
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,1970,10350.54107
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,1970,43.4271
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,1970,5426.77804
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,1970,165.79596
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,1970,920.13575
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,1970,1701.42854
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,NM,1970,6849.74103
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,NM,1970,7206.57424
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,NM,1970,1004.99094
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,NM,1970,633.58126
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,NM,1970,67680.32097
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,NM,1970,366.76225
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,NM,1970,1008.65842
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,NM,1970,32800.821
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1970,35776.905
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,NM,1970,59450.58538
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1970,131168.628
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,NM,1970,51981.834
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,NM,1970,1321757.27
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,NM,1970,32800.821
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,NM,1970,33324.993
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,NM,1970,292521.9324
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,NM,1970,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,NM,1970,0.0
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,NM,1970,0.0
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,NM,1970,743467.2
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,NM,1970,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,NM,1970,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,NM,1970,69.3033
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,NM,1970,0.0
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,NM,1970,539.67608
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,NM,1970,774.93675
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,NM,1970,3356.24454
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,NM,1970,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,NM,1970,0.0
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,NM,1970,0.0
