MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1999,1664.54201
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,1999,55993.47094
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,1999,55993.47094
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,1999,55993.47094
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,1999,4016.84782
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,1999,4016.84782
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,1999,4016.84782
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,1999,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,1999,119.32838
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,1999,1467722.98
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,1999,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,1999,62567.38566
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,1999,671988.6418
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,1999,16.27205
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,1999,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,1999,463526.6858
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,1999,16721.58466
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,1999,125076.3497
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,1999,12.34108
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,1999,66.7899
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,1999,696.4472
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,1999,4732.62391
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,1999,66.33996
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,1999,318994.9765
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,1999,340316.9369
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,1999,370514.0888
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,1999,1029892.342
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1999,209741.0024
