MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,2007,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,2007,27034.39303
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,2007,27034.39303
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,2007,27034.39303
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,2007,731.98055
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,2007,731.98055
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,2007,731.98055
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,2007,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,2007,12.99781
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,2007,423201.9343
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,2007,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,2007,15307.84728
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,2007,173933.604
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,2007,1.4442
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,2007,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,2007,124088.2248
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,2007,3731.38695
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,2007,25046.02808
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,2007,13.09961
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,2007,753.87785
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,2007,763.14716
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,2007,16194.98207
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,2007,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,2007,103981.5837
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,2007,41903.76148
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,2007,117497.8737
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,2007,263383.2189
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,2007,842.31219
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,2007,1114.32535
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,2007,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,2007,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,2007,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,2007,65211.38016
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,2007,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,2007,37490.26368
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,2007,37490.26368
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,2007,37490.26368
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,2007,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,AZ,2007,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,AZ,2007,13.09339
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,AZ,2007,7.37707
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,AZ,2007,2.09603
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,AZ,2007,651.01666
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,AZ,2007,761.095
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,AZ,2007,1409.18392
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,AZ,2007,2812.12101
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,AZ,2007,1863.40811
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,AZ,2007,1420.42737
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,2007,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,AZ,2007,359538.1996
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,AZ,2007,233.95248
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,AZ,2007,5611.05587
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,AZ,2007,199.88914
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,AZ,2007,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,AZ,2007,22983.23641
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,2007,33533.2855
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,AZ,2007,286297.4467
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,2007,19872.21255
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,AZ,2007,20.5136
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,AZ,2007,669.58419
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,AZ,2007,20921.27088
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,AZ,2007,39305.18072
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,AZ,2007,401991.6341
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,AZ,2007,2061.96553
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,AZ,2007,280813.3696
