MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1983,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1983,10928.741
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1983,10928.741
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1983,10928.741
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1983,788.21239
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1983,788.21239
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1983,788.21239
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1983,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1983,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1983,265103.2811
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1983,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1983,30338.63757
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1983,251813.2065
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1983,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1983,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1983,36593.36158
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1983,1255.32985
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1983,12937.10138
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1983,3.17422
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1983,3.77708
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1983,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1983,6.22671
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1983,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1983,32564.89229
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1983,26997.37835
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1983,35575.9004
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1983,95138.17104
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1983,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1983,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,1983,0.0
