MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1964,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,1964,48850.52367
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,1964,48850.52367
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,1964,48850.52367
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,1964,17013.57996
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,1964,17013.57996
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,1964,17013.57996
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,1964,63.67773
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,1964,44.02053
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,1964,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,1964,23021.27236
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,1964,3041.88341
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,1964,28838.62689
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,1964,60.79019
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,1964,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,1964,87185.01017
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,1964,2363.49742
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,1964,50035.63451
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,1964,382.89175
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,1964,444.81142
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,1964,4.41513
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,1964,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,1964,17.06
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,1964,46526.98736
