MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1994,769.11757
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1994,81207.5955
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1994,81207.5955
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1994,81207.5955
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1994,4003.23407
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1994,4003.23407
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1994,4003.23407
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1994,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1994,3281.95074
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1994,26580.99813
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1994,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1994,54173.65946
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1994,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1994,579.16778
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1994,18681.8
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1994,324710.1131
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1994,13561.81818
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1994,81369.91407
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1994,1335.08505
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1994,346.01092
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1994,7360.17533
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1994,2810.3596
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1994,1450.81662
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1994,288413.0878
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1994,204254.9308
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1994,234972.0033
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1994,729090.8384
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1994,5933.05025
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1994,12491.14485
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1994,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1994,140920.707
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1994,40.85136
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1994,237357.285
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1994,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1994,560139.3969
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1994,559814.2144
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1994,559814.2144
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1994,325.18254
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1994,325.18254
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,1994,70.80061
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,1994,228.90601
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,1994,381.70933
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,CA,1994,3657.12555
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,CA,1994,5443.6655
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,CA,1994,40951.3348
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,CA,1994,15737.91225
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,CA,1994,16903.09926
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,CA,1994,12677.32446
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1994,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,CA,1994,1593416.987
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,CA,1994,1183.37045
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,CA,1994,14423.95162
