MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,2002,1973.88824
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,2002,87617.128
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,2002,87617.128
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,2002,87617.128
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,2002,2690.41338
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,2002,2690.41338
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,2002,2690.41338
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,2002,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,2002,1074.92261
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,2002,1477476.16
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,2002,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,2002,71627.38834
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,2002,581167.852
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,2002,146.5803
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,2002,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,2002,533775.5179
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,2002,13490.00531
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,2002,114808.6849
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,2002,22.58393
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,2002,1020.71764
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,2002,273.86077
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,2002,2391.19721
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,2002,151.35356
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,2002,331357.4917
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,2002,348880.5963
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,2002,414336.5953
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,2002,1094726.037
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,2002,210217.0448
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,2002,228083.175
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,2002,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,2002,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,2002,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,2002,11429.28412
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,2002,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,TX,2002,655439.9916
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,2002,655439.9916
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,TX,2002,655439.9916
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,2002,0.0
