MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1973,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1973,6604.93741
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1973,6604.93741
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1973,6604.93741
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1973,426.80557
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1973,426.80557
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1973,426.80557
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1973,0.29309
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1973,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1973,134080.6199
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1973,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1973,409.56197
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1973,164714.0801
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1973,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1973,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1973,26504.88384
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1973,1197.94451
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1973,16683.74656
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1973,32.03727
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1973,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1973,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1973,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1973,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1973,9981.04171
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1973,7443.32918
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1973,6672.94735
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1973,24097.31824
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1973,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1973,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1973,301.14942
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1973,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1973,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1973,674.8175
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1973,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1973,14911.47969
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1973,5893.58772
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,1973,5893.58772
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1973,9017.89197
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,1973,9017.89197
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,1973,85.55463
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,1973,6108.35757
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,1973,326.63044
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,1973,879.92899
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,1973,1475.43436
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,NM,1973,8328.89476
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,NM,1973,6249.35279
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,NM,1973,1177.36018
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,NM,1973,631.10752
