MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1974,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,1974,81041.71494
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,1974,81041.71494
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,1974,81041.71494
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,1974,8092.19736
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,1974,8092.19736
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,1974,8092.19736
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,1974,25.66094
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,1974,12.83268
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,1974,72747.584
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,1974,24427.22904
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,1974,35921.49797
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,1974,107576.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,1974,6.0389
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,1974,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,1974,222928.5182
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,1974,9497.12351
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,1974,88292.71698
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,1974,1538.55475
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,1974,1306.60854
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,1974,110.90365
