MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1980,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1980,7552.98949
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1980,7552.98949
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1980,7552.98949
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1980,841.63159
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1980,841.63159
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1980,841.63159
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1980,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1980,687.74502
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1980,201824.9098
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1980,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1980,174.93892
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1980,345071.3228
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1980,182.8183
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1980,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1980,31518.61768
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1980,772.45779
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1980,12792.36877
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1980,64.37149
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1980,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1980,0.0
