MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1967,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,1967,59552.82597
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,1967,59552.82597
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,1967,59552.82597
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,1967,13483.16055
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,1967,13483.16055
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,1967,13483.16055
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,1967,35.73292
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,1967,35.5727
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,1967,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,1967,21598.66592
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,1967,1805.9276
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,1967,27101.51187
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,1967,47.15455
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,1967,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,1967,87475.96979
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,1967,2272.90271
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,1967,41239.74559
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,1967,368.2152
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,1967,336.58152
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,1967,1.28632
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,1967,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,1967,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,1967,59454.20236
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,1967,101819.7473
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,1967,76841.76801
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,1967,238115.7177
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1967,85019.99199
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1967,45083.70718
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,1967,15743.0193
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,1967,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,1967,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,1967,6043.41408
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,1967,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,TX,1967,116822.4468
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,1967,62958.89436
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,TX,1967,62958.89436
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,1967,53863.55244
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,TX,1967,53863.55244
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,TX,1967,10823.25327
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,TX,1967,28901.61723
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,TX,1967,100.00145
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,TX,1967,18481.81807
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,TX,1967,12771.65046
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,TX,1967,362445.5783
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,TX,1967,42042.30001
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,TX,1967,10061.60835
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,TX,1967,12530.90329
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1967,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,TX,1967,605027.1405
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,TX,1967,3407.32893
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,TX,1967,10262.98792
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,TX,1967,29829.70821
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,TX,1967,0.0
