MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1990,33.21458
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1990,98621.05793
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1990,98621.05793
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1990,98621.05793
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1990,5581.15729
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1990,5581.15729
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1990,5581.15729
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1990,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1990,465.3678
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1990,18840.003
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1990,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1990,64737.99422
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1990,732.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1990,116.34195
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1990,42182.3386
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1990,323856.2471
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1990,23845.85009
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1990,99469.79403
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1990,1174.28988
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1990,1787.1783
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1990,17545.14204
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1990,3930.63602
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1990,1076.43857
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1990,301317.9949
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1990,190701.8424
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1990,227152.774
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1990,720249.0499
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1990,8297.45966
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1990,17986.316
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1990,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1990,151050.0841
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1990,77.23485
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1990,247413.0471
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1990,0.0
