MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1997,1092.17099
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1997,76390.54321
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1997,76390.54321
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1997,76390.54321
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1997,4222.32913
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1997,4222.32913
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1997,4222.32913
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1997,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1997,2232.35953
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1997,17965.00389
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1997,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1997,62177.79206
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1997,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1997,275.9095
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1997,4622.6
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1997,364987.3635
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1997,14488.15162
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1997,81755.8301
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1997,925.69158
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1997,1200.3996
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1997,5702.69738
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1997,7405.9865
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1997,1630.6643
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1997,314925.5004
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1997,211600.4652
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1997,249370.3601
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1997,777526.9899
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1997,4393.91797
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1997,7055.17505
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1997,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1997,129870.4791
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1997,54.2821
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1997,419235.7962
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1997,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1997,585073.9292
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1997,585025.6892
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1997,585025.6892
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1997,48.24004
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1997,48.24004
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,1997,234.53388
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,1997,1030.77657
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,1997,763.74923
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,CA,1997,1263.5728
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,CA,1997,4029.42556
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,CA,1997,15073.67344
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,CA,1997,11649.27309
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,CA,1997,17031.63438
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,CA,1997,12773.72582
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1997,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,CA,1997,1666739.242
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,CA,1997,1214.71647
