MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1998,1035.90235
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,1998,74329.5184
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,1998,74329.5184
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,1998,74329.5184
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,1998,2799.32428
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,1998,2799.32428
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,1998,2799.32428
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,1998,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,1998,314.77522
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,1998,1425306.566
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,1998,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,1998,62929.12427
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,1998,677016.1158
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,1998,38.9047
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,1998,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,1998,460544.4725
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,1998,17894.90963
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,1998,138838.5183
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,1998,1.52196
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,1998,15.7805
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,1998,2519.31503
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,1998,5493.83475
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,1998,70.71077
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,1998,312362.0655
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,1998,350419.7256
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,1998,376800.1529
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,1998,1039652.655
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1998,243961.2105
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1998,341996.7496
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,1998,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,1998,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,1998,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,1998,14528.89974
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,1998,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,TX,1998,615962.246
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,1998,615962.246
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,TX,1998,615962.246
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,1998,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,TX,1998,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,TX,1998,296.69959
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,TX,1998,1969.95288
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,TX,1998,173.39246
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,TX,1998,2657.49881
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,TX,1998,4509.66304
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,TX,1998,1593847.071
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,TX,1998,14845.11396
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,TX,1998,12141.04073
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,TX,1998,21813.97319
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1998,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,TX,1998,1207384.263
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,TX,1998,852.08074
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,TX,1998,25857.40179
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,TX,1998,49706.12535
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,TX,1998,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,TX,1998,69913.86365
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,TX,1998,178048.5164
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,TX,1998,1475569.029
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,TX,1998,2445036.359
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,TX,1998,346657.287
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,TX,1998,7253721.655
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,TX,1998,69073.60984
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,TX,1998,209377.2889
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,TX,1998,4377956.656
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,TX,1998,840.25382
