MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1962,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,1962,50028.63007
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,1962,50028.63007
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,1962,50028.63007
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,1962,19602.90128
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,1962,19602.90128
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,1962,19602.90128
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,1962,54.03937
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,1962,67.91089
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,1962,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,1962,17929.67436
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,1962,2432.78233
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,1962,25855.32066
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,1962,97.72546
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,1962,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,1962,82728.04439
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,1962,2439.3755
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,1962,54408.98597
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,1962,395.18414
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,1962,588.57931
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,1962,231.10158
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,1962,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,1962,21.17108
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,1962,39125.00858
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,1962,58758.88112
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,1962,48297.73006
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,1962,146202.7908
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1962,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1962,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,1962,0.0
