MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,2002,43.59236
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,2002,13234.20174
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,2002,13234.20174
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,2002,13234.20174
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,2002,371.99782
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,2002,371.99782
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,2002,371.99782
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,2002,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,2002,82.63023
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,2002,282232.0394
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,2002,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,2002,1805.99471
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,2002,543313.7121
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,2002,11.26782
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,2002,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,2002,57829.54474
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,2002,1914.55756
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,2002,12104.69478
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,2002,40.76469
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,2002,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,2002,52.23772
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,2002,634.8824
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,2002,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,2002,29524.1213
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,2002,18137.3663
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,2002,17872.51321
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,2002,65534.0008
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,2002,1153.47891
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,2002,1251.51185
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,2002,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,2002,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,2002,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,2002,2691.68424
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,2002,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,2002,14231.33939
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,2002,14231.33939
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,2002,14231.33939
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,2002,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,2002,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,2002,47.92522
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,2002,35.74124
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,2002,14.57491
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,2002,67.85344
