MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1993,18.73954
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1993,82504.34456
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1993,82504.34456
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1993,82504.34456
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1993,4134.01927
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1993,4134.01927
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1993,4134.01927
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1993,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1993,2700.17793
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1993,27751.00394
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1993,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1993,53625.38257
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1993,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1993,592.72198
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1993,21152.6
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1993,286877.7227
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1993,13748.38309
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1993,75854.69293
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1993,1336.76288
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1993,156.51526
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1993,6866.83084
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1993,1994.23302
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1993,1390.78637
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1993,295289.6014
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1993,191717.5026
