MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1987,6.8357
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1987,109215.7437
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1987,109215.7437
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1987,109215.7437
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1987,5470.31487
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1987,5470.31487
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1987,5470.31487
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1987,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1987,10.7265
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1987,0.0
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1987,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1987,44937.45481
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1987,552.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1987,3.20402
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1987,60083.2672
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1987,270736.6791
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1987,33966.549
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1987,90236.7028
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1987,1408.15204
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1987,302.2452
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1987,26723.2685
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1987,2135.93528
