MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,1982,1328.80023
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,1982,52122.99593
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,1982,52122.99593
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,1982,52122.99593
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,1982,4558.61043
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,1982,4558.61043
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,1982,4558.61043
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,1982,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,1982,109.00784
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,1982,847168.2535
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,1982,10264.24644
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,1982,73501.10577
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,1982,448800.8864
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,1982,22.32695
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,1982,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,1982,332284.2236
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,1982,28424.08917
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,1982,158905.4107
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,1982,168.43046
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,1982,23.72705
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,1982,6.80353
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,1982,314.55278
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,1982,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,1982,168337.1275
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,1982,259498.169
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,1982,207221.4123
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,1982,635056.7087
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1982,130253.8648
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,1982,215009.4141
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,1982,12005.36298
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,1982,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,1982,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,1982,10737.83655
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,1982,0.0
