MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1971,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1971,5393.73954
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1971,5393.73954
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1971,5393.73954
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1971,590.69031
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1971,590.69031
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1971,590.69031
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1971,0.3277
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1971,11.77325
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1971,120420.2677
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1971,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1971,251.43177
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1971,152924.493
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1971,11.31171
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1971,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1971,19016.46445
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1971,738.76017
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1971,11621.72009
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1971,19.75706
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1971,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1971,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1971,0.0
