MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,2004,2888.7229
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,2004,86174.82611
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,2004,86174.82611
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,2004,86174.82611
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,2004,2442.96597
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,2004,2442.96597
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,2004,2442.96597
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,2004,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,2004,252.49629
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,2004,1554811.421
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,2004,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,2004,70937.12123
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,2004,572488.5665
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,2004,28.05523
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,2004,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,2004,591272.4824
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,2004,10464.54446
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,2004,98282.73114
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,2004,845.34579
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,2004,1005.45857
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,2004,269.53691
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,2004,2307.30648
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,2004,277.55255
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,2004,339888.3521
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,2004,343206.3788
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,2004,410565.5506
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,2004,1093937.834
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,2004,270434.8872
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,2004,281282.0532
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,2004,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,2004,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,2004,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,2004,13034.7034
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,2004,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,TX,2004,503613.4207
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,2004,503613.4207
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,TX,2004,503613.4207
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,2004,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,TX,2004,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,TX,2004,194.60954
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,TX,2004,1574.75694
