MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1964,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1964,7773.469
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1964,7773.469
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1964,7773.469
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1964,1592.44026
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1964,1592.44026
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1964,1592.44026
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1964,3.10529
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1964,152.31422
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1964,30064.87815
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1964,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1964,840.19951
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1964,55539.18284
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1964,210.33859
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1964,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1964,14335.06468
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1964,569.55097
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1964,8052.4881
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1964,15.23179
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1964,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1964,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1964,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1964,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1964,4766.69366
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1964,6551.71216
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1964,4261.45834
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1964,15579.86416
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1964,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1964,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1964,156.7053
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1964,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1964,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1964,98.72989
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1964,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1964,14958.03056
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1964,1459.53715
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,1964,1459.53715
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1964,13498.49341
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,1964,13498.49341
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,1964,18.51164
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,1964,2020.59925
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,1964,70.67377
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,1964,965.8575
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,1964,1648.06567
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,NM,1964,6060.68133
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,NM,1964,6980.55035
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,NM,1964,1546.4833
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,NM,1964,417.30505
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1964,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,NM,1964,53738.47892
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,NM,1964,274.8036
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,NM,1964,1171.47841
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,NM,1964,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,NM,1964,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,NM,1964,21975.944
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1964,13820.358
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,NM,1964,46232.7184
