MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,2003,42.61693
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,2003,13125.77017
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,2003,13125.77017
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,2003,13125.77017
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,2003,324.96959
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,2003,324.96959
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,2003,324.96959
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,2003,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,2003,66.16342
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,2003,303562.0537
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,2003,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,2003,2002.70819
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,2003,490628.7741
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,2003,9.88649
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,2003,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,2003,59455.08462
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,2003,2266.29943
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,2003,13528.17753
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,2003,17.61235
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,2003,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,2003,78.47259
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,2003,511.93208
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,2003,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,2003,27511.76123
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,2003,19957.5284
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,2003,18486.34566
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,2003,65955.63529
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,2003,1213.67531
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,2003,1384.79548
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,2003,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,2003,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,2003,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,2003,1748.12846
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,2003,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,2003,13824.5682
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,2003,13824.5682
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,2003,13824.5682
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,2003,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,2003,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,2003,32.09345
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,2003,12.77922
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,2003,20.79421
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,2003,184.8654
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,2003,1558.21701
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,NM,2003,1225.17359
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,NM,2003,7345.88012
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,NM,2003,1130.18224
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,NM,2003,626.82375
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,2003,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,NM,2003,111696.4914
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,NM,2003,2870.92246
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,NM,2003,3467.97166
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,NM,2003,249.40281
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,NM,2003,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,NM,2003,30140.41616
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,NM,2003,24287.77081
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,NM,2003,37860.62078
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,NM,2003,100589.0149
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,NM,2003,75650.19269
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,NM,2003,1809566.151
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,NM,2003,29936.6645
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,NM,2003,32341.73465
