MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1992,19.79704
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1992,89971.09246
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1992,89971.09246
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1992,89971.09246
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1992,5344.53078
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1992,5344.53078
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1992,5344.53078
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1992,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1992,3.65234
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1992,26709.99501
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1992,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1992,64800.60098
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1992,1236.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1992,0.80173
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1992,27364.4
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1992,313881.1276
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1992,13246.77125
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1992,73742.47587
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1992,1332.00957
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1992,86.36113
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1992,7159.78857
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1992,548.2392
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1992,1321.00698
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1992,299742.3575
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1992,194789.4081
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1992,232429.2137
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1992,728281.9863
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1992,5617.10244
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1992,12131.78359
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1992,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1992,152766.7186
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1992,76.78935
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1992,208494.5649
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1992,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1992,489547.5058
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1992,456032.9974
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1992,456032.9974
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1992,33514.50837
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1992,33514.50837
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,1992,112.75237
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,1992,128.09057
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,1992,184.61004
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,CA,1992,2355.29584
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,CA,1992,5262.18484
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,CA,1992,53593.39673
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,CA,1992,15213.24258
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,CA,1992,15882.10479
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,CA,1992,11911.57855
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1992,9574.81944
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,CA,1992,1632954.532
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,CA,1992,7803.05997
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,CA,1992,17317.19849
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,CA,1992,1490.3733
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,CA,1992,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,CA,1992,15610.52612
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,CA,1992,292580.6041
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,CA,1992,788627.5425
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,CA,1992,705045.1963
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,CA,1992,94678.49796
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,CA,1992,402191.7601
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,CA,1992,15155.25291
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,CA,1992,492277.9101
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,CA,1992,2294134.969
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,CA,1992,455.27321
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,CA,1992,369043.4423
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,CA,1992,369043.4423
