MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,NM,1979,9429.7189
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,NM,1979,9429.7189
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,NM,1979,9429.7189
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,NM,1979,402.27032
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,NM,1979,402.27032
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,NM,1979,402.27032
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,NM,1979,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,NM,1979,59.82021
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,NM,1979,150859.6225
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,NM,1979,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,NM,1979,2004.61424
CLPRB,CLPRP,Coal production.,Thousand short tons,NM,1979,292444.4345
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,NM,1979,14.95495
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,NM,1979,32847.2424
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,NM,1979,1107.14389
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,NM,1979,20828.51454
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,NM,1979,29.60277
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,NM,1979,0.0
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,NM,1979,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,NM,1979,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,NM,1979,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,NM,1979,11133.356
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,NM,1979,9969.864
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,NM,1979,8178.564
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,NM,1979,29281.784
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1979,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,NM,1979,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,NM,1979,562.10382
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,NM,1979,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,NM,1979,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,NM,1979,702.06799
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,NM,1979,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,NM,1979,14479.75224
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1979,5486.43693
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,NM,1979,5486.43693
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,NM,1979,8993.31531
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,NM,1979,8993.31531
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,NM,1979,62.37
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,NM,1979,4774.14
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,NM,1979,238.14
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,NM,1979,36.16211
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,NM,1979,1039.44239
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,NM,1979,11068.42594
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,NM,1979,4402.66427
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,NM,1979,1453.09461
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,NM,1979,805.91805
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,NM,1979,93338.3749
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,NM,1979,545.94566
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,NM,1979,544.24605
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,NM,1979,31040.62032
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1979,28094.87227
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,NM,1979,62463.61119
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1979,71796.34967
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,NM,1979,54118.66526
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,NM,1979,1377768.604
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,NM,1979,31040.62032
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,NM,1979,29696.12338
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,NM,1979,223092.3289
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,NM,1979,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,NM,1979,0.0
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,NM,1979,0.0
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,NM,1979,461964.2
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,NM,1979,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,NM,1979,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,NM,1979,0.0
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,NM,1979,0.0
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,NM,1979,5002.52189
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,NM,1979,1542.09441
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,NM,1979,8771.12106
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,NM,1979,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,NM,1979,0.0
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,NM,1979,0.0
