MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1987,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1987,16535.24995
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1987,16535.24995
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1987,16535.24995
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1987,1046.85202
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1987,1046.85202
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1987,1046.85202
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1987,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1987,1.50676
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1987,269584.7826
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1987,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1987,13295.08392
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1987,251261.1783
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1987,0.45007
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1987,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1987,42967.2472
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1987,2616.49319
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1987,12040.84556
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1987,95.62646
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1987,5.18624
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1987,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1987,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1987,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1987,48874.88351
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1987,28980.72959
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1987,47156.36829
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1987,125011.9814
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1987,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1987,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,1987,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,1987,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,1987,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,1987,105433.9557
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,1987,158.37922
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,1987,46404.14447
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1987,28142.18707
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,1987,28142.18707
