MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1986,16790.93144
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1986,16790.93144
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1986,16790.93144
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1986,1139.21406
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1986,1139.21406
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1986,1139.21406
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1986,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1986,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1986,249612.9335
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1986,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1986,46275.06793
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1986,255169.5383
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1986,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1986,44945.74479
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1986,2251.70443
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1986,16446.55454
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1986,63.04205
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1986,5.21354
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1986,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1986,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1986,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1986,44655.06862
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1986,28516.70783
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1986,42785.30286
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1986,115957.0793
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1986,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1986,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,1986,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,1986,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,1986,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,1986,150901.464
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,1986,158.78965
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,1986,42580.39742
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1986,24543.19205
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,1986,24543.19205
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1986,18037.20537
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,AZ,1986,18037.20537
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,AZ,1986,108.2729
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,AZ,1986,188.46502
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,AZ,1986,18.49554
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,AZ,1986,309.36254
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,AZ,1986,949.98715
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,AZ,1986,1967.98253
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,AZ,1986,2975.57952
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,AZ,1986,1872.09859
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,AZ,1986,1427.05192
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,AZ,1986,195725.4934
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,AZ,1986,866.12142
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,AZ,1986,2202.36374
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,AZ,1986,13123.15731
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1986,24967.90323
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1986,31953.20062
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1986,8804.76036
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,AZ,1986,5.18415
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,AZ,1986,65.457
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,AZ,1986,13123.15731
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1986,26347.92396
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,AZ,1986,105197.2061
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,AZ,1986,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,AZ,1986,105540.3568
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,AZ,1986,105540.3568
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,AZ,1986,933.8
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,AZ,1986,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,AZ,1986,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1986,0.0
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1986,0.0
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,AZ,1986,15.29627
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,AZ,1986,239.91833
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,AZ,1986,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,AZ,1986,0.0
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,AZ,1986,0.0
