MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1972,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1972,23661.18928
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1972,23661.18928
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1972,23661.18928
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1972,2070.50333
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1972,2070.50333
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1972,2070.50333
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1972,0.28175
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1972,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1972,7244.93161
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1972,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1972,277.58258
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1972,65227.65802
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1972,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1972,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1972,26134.32384
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1972,2238.8617
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1972,15358.91188
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1972,999.5082
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1972,452.20962
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1972,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1972,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1972,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1972,20412.45719
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1972,19082.80079
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1972,19851.2139
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1972,59346.47187
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1972,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1972,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,1972,45.81942
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,1972,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,1972,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,1972,70272.61787
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,1972,133.70228
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,1972,36960.73799
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1972,15811.72278
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,1972,17070.46278
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1972,21149.01521
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,AZ,1972,21149.01521
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,AZ,1972,39.82563
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,AZ,1972,323.31894
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,AZ,1972,220.8516
