MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,2009,-220.19169
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,TX,2009,61348.0105
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,TX,2009,61348.0105
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,TX,2009,61348.0105
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,TX,2009,1753.02058
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,TX,2009,1753.02058
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,TX,2009,1753.02058
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,TX,2009,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,TX,2009,337.60647
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,TX,2009,1480416.401
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,TX,2009,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,TX,2009,17062.79175
CLPRB,CLPRP,Coal production.,Thousand short tons,TX,2009,455507.14
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,TX,2009,37.51174
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,TX,2009,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,TX,2009,631694.4545
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,TX,2009,20256.7358
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,TX,2009,116985.3928
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,TX,2009,9.88701
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,TX,2009,1150.34372
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,TX,2009,1526.21599
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,TX,2009,66730.98585
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,TX,2009,241.93468
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,TX,2009,404310.4845
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,TX,2009,330728.1557
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,TX,2009,442867.8792
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,TX,2009,1178148.454
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,2009,242001.3724
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,TX,2009,217849.7875
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,TX,2009,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,TX,2009,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,TX,2009,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,TX,2009,10039.69525
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,TX,2009,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,TX,2009,350450.5889
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,2009,350450.5889
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,TX,2009,350450.5889
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,TX,2009,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,TX,2009,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,TX,2009,194.36408
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,TX,2009,404.50262
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,TX,2009,16.66458
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,TX,2009,1786.20185
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,TX,2009,6322.3886
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,TX,2009,1462021.142
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,TX,2009,19068.73022
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,TX,2009,8560.43303
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,TX,2009,15380.64653
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,TX,2009,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,TX,2009,1488852.87
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,TX,2009,1624.38453
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,TX,2009,19893.04043
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,TX,2009,77865.2108
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,TX,2009,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,TX,2009,98081.96436
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,TX,2009,171497.4122
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,TX,2009,1415849.671
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,TX,2009,1579792.971
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,TX,2009,350999.5689
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,TX,2009,8074816.241
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,TX,2009,95821.38792
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,TX,2009,196980.6465
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,TX,2009,3462210.402
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,TX,2009,2260.57644
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,TX,2009,434065.0738
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,TX,2009,434065.0738
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,TX,2009,2646911.2
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,TX,2009,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,TX,2009,15359.27232
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,TX,2009,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,TX,2009,65407.32849
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,TX,2009,142276.101
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,TX,2009,23.88337
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,TX,2009,0.0
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,TX,2009,10274.98021
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,TX,2009,404250.207
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,TX,2009,4670.21357
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,TX,2009,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,TX,2009,-21613.33112
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,TX,2009,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,TX,2009,803.94942
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,TX,2009,195454.7653
