MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1963,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1963,8193.88866
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1963,8193.88866
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1963,8193.88866
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1963,3399.17777
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1963,3399.17777
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1963,3399.17777
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1963,0.59375
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1963,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1963,8271.91078
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1963,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1963,159.51452
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1963,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1963,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1963,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1963,13496.6715
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1963,568.54056
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1963,6158.67953
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1963,253.81692
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1963,78.34054
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1963,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1963,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1963,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1963,10864.93396
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1963,9441.39638
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1963,6523.15714
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1963,26829.48748
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1963,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1963,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,1963,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,1963,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,1963,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,1963,30833.67301
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,1963,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,1963,31013.70319
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1963,3473.73973
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,1963,3473.73973
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1963,27539.96346
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,AZ,1963,27539.96346
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,AZ,1963,7.74732
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,AZ,1963,31.13017
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,AZ,1963,42.9625
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,AZ,1963,142.95003
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,AZ,1963,828.06714
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,AZ,1963,484.85481
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,AZ,1963,2593.69787
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,AZ,1963,1186.27537
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,AZ,1963,502.56003
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1963,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,AZ,1963,71906.37691
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,AZ,1963,740.53889
