MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1999,746.80056
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1999,135149.8839
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1999,135149.8839
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1999,135149.8839
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1999,4166.70279
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1999,4166.70279
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1999,4166.70279
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1999,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1999,575.84576
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1999,22120.99782
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1999,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1999,46771.85328
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1999,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1999,78.52442
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1999,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1999,377385.02
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1999,15991.29229
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1999,86012.06493
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1999,997.35697
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1999,4312.56328
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1999,4955.47962
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1999,4840.36413
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1999,1841.9869
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1999,326770.8858
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1999,215695.5681
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1999,256934.5184
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1999,801242.9592
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1999,4112.93007
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1999,6644.75685
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1999,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1999,133405.4816
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1999,108.01724
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1999,416465.1395
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1999,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1999,559476.8281
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1999,559476.8281
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1999,559476.8281
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1999,0.0
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1999,0.0
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,1999,162.60211
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,1999,411.94897
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,CA,1999,1059.17307
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,CA,1999,1388.20891
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,CA,1999,6244.34554
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,CA,1999,18326.85665
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,CA,1999,18052.71876
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,CA,1999,18016.1961
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,CA,1999,13512.14703
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1999,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,CA,1999,1748985.24
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,CA,1999,1228.46214
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,CA,1999,10014.04238
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,CA,1999,916.74254
