MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,AZ,1966,12551.17339
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,AZ,1966,12551.17339
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,AZ,1966,12551.17339
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,AZ,1966,2634.70602
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,AZ,1966,2634.70602
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,AZ,1966,2634.70602
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,AZ,1966,0.13941
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,AZ,1966,0.0
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,AZ,1966,7325.69598
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,AZ,1966,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,AZ,1966,46.90975
CLPRB,CLPRP,Coal production.,Thousand short tons,AZ,1966,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,AZ,1966,0.0
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1966,10946.86914
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1966,876.56866
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,AZ,1966,10793.66296
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,AZ,1966,391.33171
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,AZ,1966,103.80942
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,AZ,1966,0.0
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,AZ,1966,0.0
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,AZ,1966,0.0
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,AZ,1966,11178.36028
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,AZ,1966,12239.78912
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,AZ,1966,9235.34229
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,AZ,1966,32653.49169
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1966,0.0
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,AZ,1966,0.0
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,AZ,1966,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,AZ,1966,0.0
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,AZ,1966,0.0
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,AZ,1966,54380.45399
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,AZ,1966,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,AZ,1966,32416.56327
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1966,8127.27957
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,AZ,1966,8127.27957
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,AZ,1966,24289.2837
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,AZ,1966,24289.2837
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,AZ,1966,10.58323
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,AZ,1966,141.77427
KSRCB,KSRCP,Kerosene consumed by the residential sector.,Thousand barrels,AZ,1966,58.68892
LGACB,LGACP,LPG consumed by the transportation sector.,Thousand barrels,AZ,1966,184.61105
LGCCB,LGCCP,LPG consumed by the commercial sector.,Thousand barrels,AZ,1966,564.62486
LGICB,LGICP,LPG consumed by the industrial sector.,Thousand barrels,AZ,1966,460.51041
LGRCB,LGRCP,LPG consumed by the residential sector.,Thousand barrels,AZ,1966,1768.53566
LUACB,LUACP,Lubricants consumed by the transportation sector.,Thousand barrels,AZ,1966,1298.08279
LUICB,LUICP,Lubricants consumed by the industrial sector.,Thousand barrels,AZ,1966,586.80458
MBICB,MBICP,Motor gasoline blending components consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
MGACB,MGACP,Motor gasoline consumed by the transportation sector.,Thousand barrels,AZ,1966,79908.89786
MGCCB,MGCCP,Motor gasoline consumed by the commercial sector.,Thousand barrels,AZ,1966,850.35296
MGICB,MGICP,Motor gasoline consumed by the industrial sector.,Thousand barrels,AZ,1966,2471.33048
MSICB,MSICP,Miscellaneous petroleum products consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
NAICB,NAICP,Natural gasoline consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
NGACB,NGACP,Natural gas consumed by the transportation sector.,Million cubic feet,AZ,1966,21294.04
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1966,19313.124
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1966,44750.94868
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1966,62171.17132
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,AZ,1966,33.356
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,AZ,1966,3347.499
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,AZ,1966,21294.04
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,AZ,1966,26918.292
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,AZ,1966,174447.576
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,AZ,1966,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,AZ,1966,0.0
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,AZ,1966,0.0
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,AZ,1966,765.6
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,AZ,1966,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,AZ,1966,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,AZ,1966,13.06445
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,AZ,1966,104.00854
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,AZ,1966,92.3246
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,AZ,1966,222.6023
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,AZ,1966,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,AZ,1966,0.0
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,AZ,1966,0.0
