MSN_data,MSN,desc,unit,state,year,data
ABICB,ABICP,Aviation gasoline blending components consumed by the industrial sector.,Thousand barrels,CA,1995,642.46184
ARICB,ARICP,Asphalt and road oil consumed by the industrial sector.,Thousand barrels,CA,1995,81036.2289
ARTCB,ARTCP,Asphalt and road oil total consumption.,Thousand barrels,CA,1995,81036.2289
ARTXB,ARTXP,Asphalt and road oil total end-use consumption.,Thousand barrels,CA,1995,81036.2289
AVACB,AVACP,Aviation gasoline consumed by the transportation sector.,Thousand barrels,CA,1995,4073.36023
AVTCB,AVTCP,Aviation gasoline total consumption.,Thousand barrels,CA,1995,4073.36023
AVTXB,AVTXP,Aviation gasoline total end-use consumption.,Thousand barrels,CA,1995,4073.36023
CLACB,CLACP,Coal consumed by the transportation sector.,Thousand short tons,CA,1995,0.0
CLCCB,CLCCP,Coal consumed by the commercial sector.,Thousand short tons,CA,1995,2692.6211
CLEIB,CLEIP,Coal consumed by the electric power sector.,Thousand short tons,CA,1995,23327.99818
CLKCB,CLKCP,Coal consumed at coke plants (coking coal).,Thousand short tons,CA,1995,0.0
CLOCB,CLOCP,Coal consumed by industrial users other than coke plants.,Thousand short tons,CA,1995,57900.15795
CLPRB,CLPRP,Coal production.,Thousand short tons,CA,1995,0.0
CLRCB,CLRCP,Coal consumed by the residential sector.,Thousand short tons,CA,1995,402.34568
COICB,COICP,Crude oil consumed by the industrial sector.,Thousand barrels,CA,1995,14534.8
DFACB,DFACP,Distillate fuel oil consumed by the transportation sector.,Thousand barrels,CA,1995,337500.1662
DFCCB,DFCCP,Distillate fuel oil consumed by the commercial sector.,Thousand barrels,CA,1995,18428.42249
DFICB,DFICP,Distillate fuel oil consumed by the industrial sector.,Thousand barrels,CA,1995,67945.48777
DFRCB,DFRCP,Distillate fuel oil consumed by the residential sector.,Thousand barrels,CA,1995,1020.1771
ELEXB,ELEXP,Electricity exported from the United States.,Million kilowatthours,CA,1995,779.58741
ELIMB,ELIMP,Electricity imported into the United States.,Million kilowatthours,CA,1995,6711.96016
EMTCB,EMTCP,"Fuel ethanol, excluding denaturant, total consumption.",Thousand barrels,CA,1995,8756.38856
ESACB,ESACP,"Electricity consumed by (i.e., sold to) the transportation sector.",Million kilowatthours,CA,1995,1443.8905
ESCCB,ESCCP,"Electricity consumed by (i.e., sold to) the commercial sector.",Million kilowatthours,CA,1995,293539.5732
ESICB,ESICP,"Electricity consumed by (i.e., sold to) the industrial sector.",Million kilowatthours,CA,1995,195736.7533
ESRCB,ESRCP,"Electricity consumed by (i.e., sold to) the residential sector.",Million kilowatthours,CA,1995,234687.1013
ESTCB,ESTCP,"Electricity total consumption (i.e., sold).",Million kilowatthours,CA,1995,725407.3183
FNICB,FNICP,"Petrochemical feedstocks, naphtha less than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1995,5555.11663
FOICB,FOICP,"Petrochemical feedstocks, other oils equal to or greater than 401 degrees F, consumed by the industrial sector.",Thousand barrels,CA,1995,11930.67314
FSICB,FSICP,"Petrochemical feedstocks, still gas, consumed by the industrial sector.",Thousand barrels,CA,1995,0.0
GEEGB,GEEGP,Electricity produced from geothermal energy by the electric power sector.,Million kilowatthours,CA,1995,118075.4833
HYCCB,HYCCP,Hydroelectricity produced in the commercial sector.,Million kilowatthours,CA,1995,40.86646
HYEGB,HYEGP,Hydroelectricity produced by the electric power sector.,Million kilowatthours,CA,1995,495276.7701
HYICB,HYICP,Hydroelectricity produced in the industrial sector.,Million kilowatthours,CA,1995,0.0
JFTXB,JFTXP,Jet fuel total end-use consumption.,Thousand barrels,CA,1995,540350.8259
JKACB,JKACP,Kerosene-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1995,539922.3762
JKTCB,JKTCP,Kerosene-type jet fuel total consumption.,Thousand barrels,CA,1995,539922.3762
JNACB,JNACP,Naphtha-type jet fuel consumed by the transportation sector.,Thousand barrels,CA,1995,428.44975
JNTCB,JNTCP,Naphtha-type jet fuel total consumption.,Thousand barrels,CA,1995,428.44975
KSCCB,KSCCP,Kerosene consumed by the commercial sector.,Thousand barrels,CA,1995,151.50348
KSICB,KSICP,Kerosene consumed by the industrial sector.,Thousand barrels,CA,1995,318.25784
